,Tweet Id,Text,Username,time,date
1672,1440196079039832064,@ayMn_Zh نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,6,2021-09-21
1673,1440195835510214663,@mmm142185 خدمتكم واجبنا ونعدكم بتقديم الأفضل,AhwalCare,6,2021-09-21
1674,1440195669340278796,@bb99654755 وعليكم السلام ، بإمكانك تجديد الهوية الوطنية قبل انتهائها بـ١٨٠ يوم، نسعد بخدمتك,AhwalCare,6,2021-09-21
1675,1440195572221112323,@a8vv7 @AhwalKSA تفضل ، نسعد بخدمتك,AhwalCare,6,2021-09-21
1676,1440194408314392579,@mesk1418 تفضل ، نسعد بخدمتك,AhwalCare,6,2021-09-21
1677,1440194242341572612,@Modsami20 تفضل ، نسعد بخدمتك,AhwalCare,6,2021-09-21
1678,1440193987059412995,@abu_mila37 بإمكانك تجديد الهوية الوطنية قبل انتهائها بـ١٨٠ يوم، نسعد بخدمتك,AhwalCare,5,2021-09-21
1679,1440193763050020864,@iziizr @AhwalKSA نأمل منك مراجعة أقرب مكتب للأحوال المدنيةوطلب تعديل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1680,1440193653478096899,@ayMn_Zh @9ush__ ⁦ تحديد الغرامة على حسب عدد مرات الفقدان ويتم تحديد ذلك في المكتب، نسعد بخدمتك,AhwalCare,5,2021-09-21
1681,1440193542740004873,@qril0_ @AhwalKSA نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,5,2021-09-21
1682,1440193438348021766,@y_at79 تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1683,1440193344794087429,@abu_fahd26 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1684,1440193248207593474,@kesra27 وعليكم السلام ،يمكنك اضافة المولود واصدار الوثائق وايصالها لك لعنوانك الوطني عن طريق ابشر ودون الحاجة لمراجعة المكتب، نسعد بخدمتك https://t.co/9TpOad8JaZ,AhwalCare,5,2021-09-21
1685,1440192982494244864,@fadhel28204 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1686,1440192881843527685,@nbKgC6n6bsxSZV9 @AhwalKSA وعليكم السلام ، تفضل,AhwalCare,5,2021-09-21
1687,1440192789153665030,@a8vv7 @AhwalKSA وعليكم السلام ، نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1688,1440192574430400515,@So87044207 @AhwalKSA عمل المكاتب من الساعة ٨ صباحًا و حتى الساعة ٢:٣٠ مساءً ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1689,1440192475310612484,@MHDaghstani نرجو منك مراجعة المكتب ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1690,1440192187174567940,@Hs48860492 وعليكم السلام ، نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1691,1440192046002626564,@YAHYA_ALAMRI تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1692,1440191927459057675,@AboUmar1020 وعليكم السلام ، سيتم الرد عليك بعد دراسة الطلب من قبل الجهة المختصة ويمكنك معرفة ذلك بالدخول على حسابك,AhwalCare,5,2021-09-21
1693,1440191774706659331,@ISasa_123 نأمل منك حجز موعد لتجديد الهوية الوطنية وسيتم تحديد ذلك في المكتب ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1694,1440191652719566848,@nawaf4007 @AhwalKSA نرجو منك مراجعة المكتب ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1695,1440191551565537283,@AliAbdullahAsi2 وعليكم السلام ، نأمل منك مراجعة المكتب رئيسي في منطقتك، نسعد بخدمتك,AhwalCare,5,2021-09-21
1696,1440191346711543815,@tsh20112 السداد يكون عبر احدى قنوات السداد الإلكترونية، نسعد بخدمتك,AhwalCare,5,2021-09-21
1697,1440191237441478660,@SalehAlSalman13 @AhwalKSA وعليكم السلام ، يلزم إحضار الهوية الوطنية لصاحب الطلب ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1698,1440190908259975183,@mmm142185 بإمكانك تجديد الهوية الوطنية قبل انتهائها بـ١٨٠ يوم، نسعد بخدمتك,AhwalCare,5,2021-09-21
1699,1440190792203530243,@166_bndr نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,5,2021-09-21
1700,1440190686054129664,@ALfam_5 تم الرد ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1701,1440190532601323525,@ssyr2714 وعليكم السلام ، في حال إصدار بطاقة الهوية الوطنية لأول مرة يلزم إحضار جميع المتطلبات في تذكرة الموعد، نسعد بخدمتك,AhwalCare,5,2021-09-21
1702,1440190397372764166,@Bashayera6111 نأمل منك حجز موعد جديد ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1703,1440190228547858433,@hanan38139010 يلزم إضافته لسجل الاب اولاً ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1704,1440189789861339137,@9ush__ نعم يمكنك ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1705,1440189686685700102,@Talal14023 نأمل منك مراجعة المكتب رئيسي في منطقتك، نسعد بخدمتك,AhwalCare,5,2021-09-21
1706,1440189585330298880,@soha84140301 وعليكم السلام ، نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,5,2021-09-21
1707,1440189426219376642,@Motab301 وعليكم السلام ، نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1708,1440189252470394880,@KFA97 يمكنك عن طريق أبشر الخاص بك ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1709,1440188956675510279,@Ibra_AJ نفيدك بأنه حسب تعليمات وزارة الداخلية لايمكن الدخول الا للمحصن وابراز تطبيق توكلنا، نسعد بخدمتك,AhwalCare,5,2021-09-21
1710,1440188874840416270,@A_hakami7 وعليكم السلام ، بمجرد الإبلاغ يتم إلغاء البطاقة ولا يتم التعامل بها يجب الاسراع بعمل طلب وثيقة بدل فاقد لاستخراج هويه اخرى ساريه، نسعد  بخدمتك,AhwalCare,5,2021-09-21
1711,1440188590554632195,@Kid_Killer4 وعليكم السلام ، الهمزة لاتظهر في نظام السجل المدني,AhwalCare,5,2021-09-21
1712,1440188383876157446,@_Ha_Ah تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1713,1440188193551257605,@RAKAN12008 نعم يمكنه المراجعة ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1714,1440188076538564612,@sah87_ @AhwalKSA وعليكم السلام ، تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1715,1440187909349339136,@00eid00 نعم المكتب يعمل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1716,1440187791493648386,@A_hamado وعليكم السلام ، يتم تفعيل الهوية الوطنية عند استلامها، نسعد بخدمتك,AhwalCare,5,2021-09-21
1717,1440187536060469251,@sn_hf5 وعليكم السلام ، توجه إلى أقرب مكتب مع إحضار صك الطلاق و صورة من الهوية الوطنية وأصل سجل الاسرة للمطلق، اذا امكن,AhwalCare,5,2021-09-21
1718,1440187190542143495,@aabb52045204 وعليكم السلام ، نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,5,2021-09-21
1719,1440187018386886664,@xx16362 نرجو الإلتزام بالزي الرسمي، نسعد بخدمتك,AhwalCare,5,2021-09-21
1720,1440186916125642754,@emad23223 تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1721,1440186836953882626,@kn00kn وعليكم السلام ، نأمل منك مراجعة المكتب رئيسي في منطقتك، نسعد بخدمتك,AhwalCare,5,2021-09-21
1722,1440186574163963911,@wwwwhad وعليكم السلام ، تفضل,AhwalCare,5,2021-09-21
1723,1440186408509968390,@bndr85570925 @AhwalKSA وعليكم السلام ، نعم يمكنك مراجعة المكتب ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1724,1440186227047624707,@AmmanLama يمكنك عمل تفويض للإستلام  ، نسعد بخدمتك https://t.co/UoZ5V18F8p,AhwalCare,5,2021-09-21
1725,1440185851804209162,@ahmedfhmai @AhwalKSA نأمل منك مراجعة المكتب في اليوم المحدد لك ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1726,1440185728944599043,@zoOozoO_9 تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1727,1440185576754323461,@latifah_ow وعليكم السلام ، نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1728,1440185446550568963,@Ahmed_alfuhed وعليكم السلام ، نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1729,1440185336416509952,@BAF12_ @AhwalKSA إجازة اليوم الوطني يوم الخميس فقط ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1730,1440185124042076166,@i_omarr8 تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1731,1440185028252557315,@rtwetat1 إجازة اليوم الوطني يوم الخميس فقط ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1732,1440184859863834631,@Q_super1 وعليكم السلام ، لا يلزم الا في الفترة التي يحق التجديد فيها قبل انتهاءها ب ١٨٠ يوما، نسعد بخدمتك,AhwalCare,5,2021-09-21
1733,1440184592816750598,@dno_189 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1734,1440184445105889287,@Rlawksa تفرض غرامة ١٠٠ ريال حال انتهائها حيث بإمكانك التجديد قبل ١٨٠ يوم من تاريخ انتهائها، نسعد بخدمتك,AhwalCare,5,2021-09-21
1735,1440184310657519630,@jfwlPBIEpspuX8r تفضل ، نسعد بخدمتك https://t.co/e0331Ikm6T,AhwalCare,5,2021-09-21
1736,1440184134727467010,@1234B7r نأمل منك مراجعة المكتب رئيسي في منطقتك، نسعد بخدمتك,AhwalCare,5,2021-09-21
1737,1440183973057941510,@asd4221 @ahwalds تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1738,1440183763653169154,@Bs_aa7bk تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1739,1440183640562941952,@emwzNaaVCYH42yj نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1740,1440183502561939461,@rvemii @AhwalKSA وعليكم السلام ، تفضل ، نسعد بخدمتك https://t.co/GuRaBN1tx5,AhwalCare,5,2021-09-21
1741,1440183375185154048,@1ll34_ تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1742,1440183296462233612,@aljamdi1 وعليكم السلام ، نأمل منك مراجعة المكتب رئيسي في منطقتك، نسعد بخدمتك,AhwalCare,5,2021-09-21
1743,1440183185355128837,@ammr20390435 نأمل منك مراجعة الفرع الرئيسي وهناك ستتم إفادتك بالتعليمات، نسعد بخدمتك,AhwalCare,5,2021-09-21
1744,1440183099774492677,@alhnon11 @Bs_aa7bk نأمل منك زيارة أقرب مكتب للأحوال المدنية لطلب تصحيح تاريخ الميلاد إلى التاريخ الصحيح مع احضار ما يثبت ذلك، نسعد بخدمتك,AhwalCare,5,2021-09-21
1745,1440183005880848389,@As33342078855 وعليكم السلام ، نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1746,1440182913325166593,@Targast2 وعليكم السلام ، في حال إصدار بطاقة الهوية الوطنية لأول مرة يلزم إحضار جميع المتطلبات في تذكرة الموعد، نسعد بخدمتك,AhwalCare,5,2021-09-21
1747,1440182716025085962,@xiTFBitWZ0QhB2y تصل الوثائق خلال ٥ أيام عمل عن طريق البريد السعودي، نسعد بخدمتك,AhwalCare,5,2021-09-21
1748,1440182605660389378,@cacketh @AhwalKSA نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,5,2021-09-21
1749,1440182434419539970,@6Vs04tDyWvon5o7 نرجو منك مراجعة المكتب، نسعد بخدمتك,AhwalCare,5,2021-09-21
1750,1440182318317010959,@YAHYA_ALAMRI تفضل ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1751,1440182228999237633,@AH777AS لا يمكن ، نسعد بخدمتك,AhwalCare,5,2021-09-21
1752,1440182155083063305,@Modsami20 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,5,2021-09-21
1753,1440043054849662989,@Bs_aa7bk نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,19,2021-09-20
1754,1440042313766424576,@a0iiiD يجب الالتزام بالزي السعودي الرسمي، نسعد بخدمتك,AhwalCare,19,2021-09-20
1755,1440041998346375170,@iixxai79 تفضل، نسعد بخدمتك,AhwalCare,19,2021-09-20
1756,1440041928481935370,@feras_mj @AhwalKSA تفضل، نسعد بخدمتك,AhwalCare,19,2021-09-20
1757,1440041844004429825,@YAHYA_ALAMRI @nawaf51192598 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,19,2021-09-20
1758,1440041802933833750,@ahad1997a @AhwalKSA نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,19,2021-09-20
1759,1440041643227299847,@a0iiiD نأمل منك مراجعة أقرب مكتب للأحوال المدنية ولا يلزم حجز موعد، نسعد بخدمتك,AhwalCare,19,2021-09-20
1760,1440041554782031872,@aaz25 @AhwalKSA نأمل منك التواصل مع أبشر، نسعد بخدمتك,AhwalCare,19,2021-09-20
1761,1440041467280457730,@first_ksa1990 تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,19,2021-09-20
1762,1440041394052100096,@asooola_33 لا يلزم، نسعد بخدمتك,AhwalCare,19,2021-09-20
1763,1440040609000017923,@AlanaziFayhan @AhwalKSA نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,19,2021-09-20
1764,1440040339658604544,@emad23223 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,19,2021-09-20
1765,1440040267323621384,@feras_mj @AhwalKSA نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,19,2021-09-20
1766,1440040205038211074,@_aaaili @AhwalKSA من خلال أبشر، نسعد بخدمتك https://t.co/AWgCAUlvrh,AhwalCare,19,2021-09-20
1767,1440040081557843969,@__Stop1 يتم تغيير الصورة الشخصية في حال تم تجديد الهوية الوطنية أو بتغيّر الملامح أو بموجب تقارير طبية، نسعد بخدمتك,AhwalCare,19,2021-09-20
1768,1440039973495840784,@Sosssss18 تفضل، نسعد بخدمتك https://t.co/qJ59tOmMdZ,AhwalCare,19,2021-09-20
1769,1440033282159046665,@G11888381 الإجراءات غير مرتبطة بوقت وتنتهي بانتهاء مسوغاتها، نسعد بخدمتك,AhwalCare,19,2021-09-20
1770,1440033145710002180,@maram20_ @AhwalKSA يوم الخميس اجازة اليوم الوطني، نسعد بخدمتك,AhwalCare,19,2021-09-20
1771,1440032565797146624,@dalia_0707 بإمكانك مراجعة أقرب مكتب مع احضار بطاقة الهوية الوطنية ولا يلزم حجز موعد، نسعد بخدمتك,AhwalCare,19,2021-09-20
1772,1440032341687107588,@ShoOo_o7 تفضل، نسعد بخدمتك,AhwalCare,19,2021-09-20
1773,1440031934797664259,@Megoo_s27 @AhwalKSA يتم تغيير الصورة الشخصية في حال تم تجديد الهوية الوطنية أو بتغيّر الملامح أو بموجب تقارير طبية، نسعد بخدمتك,AhwalCare,19,2021-09-20
1774,1440030742776451077,@azizaln37 تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,19,2021-09-20
1775,1440030698438414345,@shosh65243399 بإمكانك مراجعة أقرب مكتب مع احضار بطاقة الهوية الوطنية، نسعد بخدمتك,AhwalCare,19,2021-09-20
1776,1440029774538149904,@f6ez عند الفقدان للمرة الثانية يتم احتساب غرامة مقدارها ١٠٠ ريال، نسعد بخدمتك,AhwalCare,19,2021-09-20
1777,1440029490487468038,@zmu5tkn4cQXJLFn سيتم تصويرك من جديد في المكتب، نسعد بخدمتك,AhwalCare,19,2021-09-20
1778,1440029115860541441,@sarainreal @AhwalKSA بمجرد الإبلاغ يتم إلغاء البطاقة ولا يتم التعامل بها يجب الاسراع بعمل طلب وثيقة بدل فاقد لاستخراج هويه اخرى ساريه، نسعد  بخدمتك,AhwalCare,19,2021-09-20
1779,1440028859068420103,@G11888381 الإجراءات غير مرتبطة بوقت وتنتهي بانتهاء مسوغاتها، نسعد بخدمتك,AhwalCare,19,2021-09-20
1780,1440028730747854855,@alsagher17 @AhwalKSA بإمكانك مراجعة أقرب مكتب مع احضار بطاقة الهوية الوطنية، نسعد بخدمتك,AhwalCare,19,2021-09-20
1781,1440026924731047942,@asd4221 @ahwalds نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,18,2021-09-20
1782,1440022043672694789,@_aaaili يلزم مراجعة المكتب الذي أصدر بطاقة الهوية الوطنية أو تفويض شخص أخر لاستلامها,AhwalCare,18,2021-09-20
1783,1440021628096851974,@_aaaili @AhwalKSA يلزم مراجعة المكتب الذي أصدر بطاقة الهوية الوطنية أو تفويض شخص أخر لاستلامها، نسعد بخدمتك,AhwalCare,18,2021-09-20
1784,1440021106614751239,@422Saeed نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,18,2021-09-20
1785,1440020996925308930,@a3bodi_aljuhani نأمل منك التواصل مع البنك، نسعد بخدمتك,AhwalCare,18,2021-09-20
1786,1440020789416415234,@smsz11 @AhwalKSA غير مسموح، يتم الاطلاع على بياناتها واعادتها لصاحبها ولايتم تصويرها,AhwalCare,18,2021-09-20
1787,1440013052246691842,@first_ksa1990 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,18,2021-09-20
1788,1440012778350292998,@Rh__600 نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,17,2021-09-20
1789,1440012703251288064,@Dd1224252870 لا توجد قائمة أسماء محددة، وإنما هناك معايير لإختيار الإسماء، نسعد بخدمتك https://t.co/KAsRXBWhc9,AhwalCare,17,2021-09-20
1790,1440012448040464396,@adel07771 @AhwalKSA تفضل، نسعد بخدمتك https://t.co/fENajjcgjW,AhwalCare,17,2021-09-20
1791,1440012167135256577,@wedyan_alzgabe @AhwalKSA نأمل منك مراجعة أقرب مكتب لإنشاء معاملة بصمة، نسعد بخدمتك,AhwalCare,17,2021-09-20
1792,1440012013867048968,@alijaffer17 @AhwalKSA نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,17,2021-09-20
1793,1440011955486355457,@qht_558 تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,17,2021-09-20
1794,1440011662791221264,@ahmed0555060 @AhwalKSA خدمتكم واجبنا ونعدكم بتقديم الأفضل,AhwalCare,17,2021-09-20
1795,1440011576493453315,@qht_558 تفضل، نسعد بخدمتك,AhwalCare,17,2021-09-20
1796,1440011265947185155,@f11111128347341 @AhwalKSA نعم سيتم تصويرك من جديد في المكتب، نسعد بخدمتك,AhwalCare,17,2021-09-20
1797,1440011008307863567,@ss141r تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,17,2021-09-20
1798,1440010923704528901,@ldldidis تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,17,2021-09-20
1799,1440004833617059846,@normalbader تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,17,2021-09-20
1800,1440003966813851649,@azoz_mz10 نعم سيتم تصويرك من جديد في المكتب، نسعد بخدمتك,AhwalCare,17,2021-09-20
1801,1440003580983918594,@ahmed0555060 @AhwalKSA بإمكانك مراجعة أقرب مكتب مع احضار بطاقة الهوية الوطنية، نسعد بخدمتك,AhwalCare,17,2021-09-20
1802,1440003526873202689,@afvs_b @AhwalKSA سيتم تصويرك من جديد في المكتب، نسعد بخدمتك,AhwalCare,17,2021-09-20
1803,1440003427220824072,@qht_558 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,17,2021-09-20
1804,1439997511771492354,@normalbader تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,16,2021-09-20
1805,1439993427446337541,@AlbFaiz تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,16,2021-09-20
1806,1439993062978166789,@yum_sushii نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,16,2021-09-20
1807,1439992774485495812,@H8Ayb نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,16,2021-09-20
1808,1439989874032054272,@aziz_alnaim_ @AhwalKSA لا يوجد رسوم، نسعد بخدمتك,AhwalCare,16,2021-09-20
1809,1439989796395495426,@Maryam_YusufB نأمل منك مراجعة المكتب الرئيسي بمنطقتك، نسعد بخدمتك,AhwalCare,16,2021-09-20
1810,1439989572612640774,@asd123461685728 @AhwalKSA خدمتكم واجبنا ونعدكم بتقديم الأفضل,AhwalCare,16,2021-09-20
1811,1439986867437543430,@H8Ayb نرجو توضيح نوع المهنة، نسعد بخدمتك,AhwalCare,16,2021-09-20
1812,1439986639762305028,@haya6115 نأمل منك مراجعة نفس المستشفى، نسعد بخدمتك,AhwalCare,16,2021-09-20
1813,1439986260756549637,@_FFol @AhwalKSA نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,16,2021-09-20
1814,1439986073682255875,@yahya25353 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,16,2021-09-20
1815,1439985775970594817,@abdulazizmix يلزم إصدار الهوية الوطنية اولاً ،في حال إصدار بطاقة الهوية الوطنية لأول مرة يلزم إحضار جميع المتطلبات في تذكرة الموعد، نسعد بخدمتك,AhwalCare,16,2021-09-20
1816,1439985444721152011,@mo_city10 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,16,2021-09-20
1817,1439985326580191237,@Maryam_YusufB وعليكم السلام ، نأمل منك مراجعة المكتب الذي صدرت منه الشهادة لابلاغك بالتعليمات، نسعد بخدمتك,AhwalCare,16,2021-09-20
1818,1439984874052587527,@44_zeinab يتم تفعيل الهوية الوطنية عند استلامها، نسعد بخدمتك,AhwalCare,16,2021-09-20
1819,1439984787385688066,@aboanas3030 يتم إحتساب ١٠٠ ريال من تاريخ انتهاء الهوية الوطنية، نسعد بخدمتك,AhwalCare,16,2021-09-20
1820,1439984292512292864,@b1ndar1402 لازيلزم حجز موعد ، نسعد بخدمتك,AhwalCare,16,2021-09-20
1821,1439984080179892224,@azizaln37 نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,16,2021-09-20
1822,1439984045509783552,@kk_mmb وعليكم السلام، نرجو منك التواصل مع البنك ، نسعد بخدمتك,AhwalCare,16,2021-09-20
1823,1439983499373600769,@aansh19 نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,16,2021-09-20
1824,1439979396501225474,@m34_AlShammari @mram19801 نرجو منك توضيح نوع المهنة المراد تعديلها,AhwalCare,15,2021-09-20
1825,1439979209649176577,@A7md18_ وعليكم السلام ،الغرامة تطبق عند فقدان البطاقة للمرة الثانية، نسعد بخدمتك,AhwalCare,15,2021-09-20
1826,1439978978123603975,@w3XXChnkd5D71Rp وعليكم السلام ، بمجرد الإبلاغ يتم إلغاء البطاقة ولا يتم التعامل بها يجب الاسراع بعمل طلب وثيقة بدل فاقد لاستخراج هويه اخرى ساريه، نسعد  بخدمتك,AhwalCare,15,2021-09-20
1827,1439978792148209674,@WvRZtTee0FEDz34 وعليكم السلام ، نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,15,2021-09-20
1828,1439978268241838081,@abdulazizmix نرجو منك الاستفسار من أبشر ، نسعد بخدمتك,AhwalCare,15,2021-09-20
1829,1439974886768795653,@mram19801 لا يلزم حجز موعد ، نسعد بخدمتك,AhwalCare,15,2021-09-20
1830,1439974302540046345,@Maybe_70 نأمل منك الإبلاغ عن الوثائق المفقودة عن طريق أبشر وتجد جميع الإجراءات لاستخراج بدل فاقد للهوية الوطنية، نسعد بخدمتك,AhwalCare,15,2021-09-20
1831,1439974028991770631,@khabwyara بإمكان من كانت خدماته موقفه أن يحجز موعد ويراجع أي مكتب لإنجاز أي إجراء يخصه,AhwalCare,15,2021-09-20
1832,1439973924473823235,@khayr_alriyada نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,15,2021-09-20
1833,1439973349594120192,@ss141r وعليكم السلام ، نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,15,2021-09-20
1834,1439968169284808709,@D7Cr7__ يتم تحديث بياناتك عند تجديد الهوية الوطنية ،نسعد بخدمتك,AhwalCare,15,2021-09-20
1835,1439967396090060809,@Mbs21i بإمكانك تجديد الهوية الوطنية قبل انتهائها بـ١٨٠ يوم، نسعد بخدمتك,AhwalCare,14,2021-09-20
1836,1439967300585721858,@abo0o0o0o0dy نرجو منك تزويدنا ببياناتك عبر الخاص، نسعد بخدمتك,AhwalCare,14,2021-09-20
1837,1439966902344900614,@Shlomosolim تفضل ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1838,1439966620361928716,@mram19801 وعليكم السلام ، نأمل منك مراجعة أقرب مكتب للأحوال المدنية لتعديل المهنة، نسعد بخدمتك,AhwalCare,14,2021-09-20
1839,1439966448676491271,@saamalharb نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,14,2021-09-20
1840,1439966314966171648,@roooz299 المكاتب تعمل يوم الاربعاء ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1841,1439965480366841862,@roooz299 @MOISaudiArabia @AhwalKSA وعليكم السلام ، نعم المكاتب تعمل ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1842,1439965262812491787,@ianoud97i @AhwalKSA وعليكم السلام ، بإمكانك تجديد الهوية الوطنية قبل انتهائها بـ١٨٠ يوم، نسعد بخدمتك,AhwalCare,14,2021-09-20
1843,1439964131810021377,@FFl7l وعليكم السلام ، يمكنك عن طريق أبشر ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1844,1439963986536116228,@ilolllh00 إجازة اليوم الوطني يوم الخميس فقط ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1845,1439963279464570880,@asas88608 تم التواصل معك عبر الخاص، نسعد بخدمتك,AhwalCare,14,2021-09-20
1846,1439963142705065995,@Alwardh33 @AhwalKSA يتم تصويرك عند مراجعة المكتب ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1847,1439962511281999877,@mgeed140 لا يوجد رسوم ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1848,1439962368876875785,@almkahelr تم الرد ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1849,1439961923764858881,@HL65000 تفضل ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1850,1439961729480466438,@Md0_9 وعليكم السلام ، نأمل منك مراجعة المكتب رئيسي في منطقتك، نسعد بخدمتك,AhwalCare,14,2021-09-20
1851,1439960366864347146,@Yahya131313 تم الرد، نسعد بخدمتك,AhwalCare,14,2021-09-20
1852,1439959978262081541,@Yahya131313 وعليكم السلام ، تفضل ، نسعد بخدمتك,AhwalCare,14,2021-09-20
1853,1439959437863755784,@IUchihaMadaraIm @AhwalKSA وعليكم السلام ، نأمل منك مراجعة أقرب مكتب للأحوال المدنية، نسعد بخدمتك,AhwalCare,14,2021-09-20
