,Tweet Id,Text,time,date
1334,1437411691084591111, أحد فروعكم يقفل أبوابه لصلاة الظهر لمدة ساعة كاملة والناس ينتظرون طابور  الشمس وكان الإجراء الأنسب عدم الإقفال وتنظيم الموظن للصلاة متناوبين ،  كنا نتوقع التطوير والتسهيل على المواطنين حسب مانسمع  الإعلام,13,2021-09-13
1335,1437408519326773250, متى ينتهي دوام  فرع العثيم مول-الرياض,13,2021-09-13
1336,1437408216141471746, سلام  عندي استفسار  غيرت اسمي وعطوني اشعار تعديل الاسم وراجعت البنك اليوم عشان اغير صرافتي واخذ ي الاشعار الاصلي ومارجعوه ولما كلمتهم قالو انهم فرمو الاوراق وتخلصو ها  عادي اطبع  الصوره الي عندي واراجع ها ولا لا,13,2021-09-13
1337,1437403243324362752, طيب وش اجيب معي لاجراءات تغيير الاسم,13,2021-09-13
1338,1437402836917161984,  اقدر اغير صوره البطاقه لاني نحفت ووجهي تغير ,13,2021-09-13
1339,1437400913832988673,   رزقت بمولدة و اضفتها بكرت العائلة لكن مع الاسف تم اسقاط احد ابنائي عند اصدار الكرت الجديد ، حاولت اضيفه اكثر  مره ما استطعت امل دعمي بانهاء المعة,13,2021-09-13
1340,1437400288533618690," 
  ماهي متطلبات اصدار الهوية الوطنية للابنه الي عمرها ١٥ سنه ودمتم سالمين",12,2021-09-13
1341,1437400037466812416, ا ع بدل تالف غرامة ماليه,12,2021-09-13
1342,1437399801512046597, لوسمحت ولدي والد نبع اقدر اطلع شهادة ميلاده  الرياض و  سكان الرياض ولا طالع  ابشر موعد استخراج شهادة الميلاد ادونا جزاك  خير,12,2021-09-13
1343,1437398816186159110, شلون اقدم شكوى على موظفات  ,12,2021-09-13
1344,1437398679216926725,   عندي بنت وهذا تاريخ ميلادها  اتقدر تقص بطاقه 1429/2/29 ارجو الافاده,12,2021-09-13
1345,1437398585084194821, جييت بطلع بطاقة بدل فاقد واغير اسمي رفضوو !! ليه مع اني عطيتهم كرت العائله !,12,2021-09-13
1346,1437396943005798409,  حال اصدار بدل فاقد .. لازم صورة جديدة  الهوية ولا حتستخدم الصورة نفسها علما بان الهوية المفقودة اصدرت حديثا والصورة حديثة,12,2021-09-13
1347,1437396293467451394," 
 ،
اخي  ايقاف الخدمات على رب الأسرة يع اصدار الهوية الوطنية لأفراد الأسرة",12,2021-09-13
1348,1437395676120457218, ا عليه غرامه مالية اذ تلفت بطاقة  عند اخد موعد عل انها اول مره,12,2021-09-13
1349,1437394009568202754,      ، لوسمحت   الممكن تحديد الهوية الوطنية إذا كان تاريخ الانتهاء أكثر  ١٨٠ يوم  ( ٣٠٠ يوم تقريباً حتى نهاية تاريخ الانتهاء ) تحياتي وشكراً .,12,2021-09-13
1350,1437391631595024390,   ، عادي اخوي يستلم عني بطاقة   و الطريقه ,12,2021-09-13
1351,1437390761625010179,  راحت  سالتهم  فقدت هوية  بطاقه اول مره تأخذون عليه غرامه قالوا عليه غرامه 100 او 300,12,2021-09-13
1352,1437387778032078849, نبي نحجز موعد واذا جينا بنختار الطقه يطلع معنا هذا اللي بالصوره اكثر  مره ايش المشكله  تكرر كثير هالشي   https://t.co/mSz76tEjr6,12,2021-09-13
1353,1437387396186886150, سويت اصدار سجل اسره  الغيه,12,2021-09-13
1354,1437384512753778690, خدمة تشكرون عليها,11,2021-09-13
1355,1437382553678356481,    سويت اصدار سجل اسره عن طريق ابشر  الغيه,11,2021-09-13
1356,1437381534621786116,  اجدد الهوية و خارج المملكة و يمكن ل ولي الامر تجديد الهوية نيابة عني,11,2021-09-13
1357,1437379835463147522," تجيك رسالة لاستلام بطاقتك  الفرع وتطلع وتآخذ مشوار وآخرتها يقولك النظام معلق!! 

ليش 
ابشر شغال وكل شي شغال ونظام اني استلم البطاقة معلق!!!!",11,2021-09-13
1358,1437379469539426304,  غير الحالة الاجتماعية  للازم موعد ولا بدون,11,2021-09-13
1359,1437377854233354242, مرحبا ،  استطيع تغيير الصورة الشخصيه  بطاقة الأحوال عند استخراج بدل فاقد ,11,2021-09-13
1360,1437376913929084934, للأسف هناك طلبات تأتي بناءً على اجتهاد،  أعلم مصدره ، وليست  ض الطلبات الموجودة على النماذج الموزعة  قبل #الأحوال_المدنية وهنا يك عنصر المفاجأة والذي يكلفك الخروج   درجات الحرارة العالية لتور هذه الطلبات,11,2021-09-13
1361,1437376307298545664, واخيراً,11,2021-09-13
1362,1437375909699411971,    :  اسم أبرار موع  نظام الأحوال المدنية  وشكراً,11,2021-09-13
1363,1437375716425875470, بصراحة الأحوال المدنية وبشهادة الجميع شهدت نقلة نوعية  تحول كبير وتطور تقني أراح المراجعين وخفف المعة إلى درجة لاتذكر فجزاكم  خير الجزاء و تقدم إلى تقدم باذن  وشكرآ لكم  كل أعماق قلبي,11,2021-09-13
1364,1437375704707080192,  يوفقكم و  خدمات متميزه,11,2021-09-13
1365,1437372650444234757, اخاف ادق مشوار للفرع وتطلع لي موظفه معقدة الامور تبي صوره و تجديد فقط,11,2021-09-13
1366,1437372216740548612," قبل تعلمونا علموا موظنكم
لأنهم لا زالوا يطلبون صور شخصية
لا واذا شاف صورتك قال هذي قديمة ماتنفع ويطالعك بنص عين ثم يقول والا تدري بامشيك
يقاله سوا ك معروف  لا شيء",11,2021-09-13
1367,1437371558671028226, متى تغيرون فرعكم اللي بابها خنقه مروريه كل يوم,11,2021-09-13
1368,1437368718372245506, سيستم معطل باستمرار !! واحنا رايحين جايين غير طقي,10,2021-09-13
1369,1437365644027211776,       حبيت استفسر اذا فقدت بطاقة هوية  مره واحده  عليه غرامه اذا كان ه غرامه كم تأخذون  غرامه,10,2021-09-13
1370,1437362014662402054,  الغاء كرت العائله للام,10,2021-09-13
1371,1437357897466384387,"  اعرف اني علي غرامه  
طلعت بدل فاقد وقالي الموظف عليك غرامة ١٠٠ ودفعتها ولادخل البنك احصل باقي",10,2021-09-13
1372,1437355417550663680,"      
 مبتعثة  بريطانيا وارغب  تجديد الهوية الوطنية",10,2021-09-13
1373,1437353593271693316, سلام   حجزت موعد تجديد هويه واخذت جرعه وحده  اللقاح بس الحاله تتطلب ١٤ يوم عشان تتحدث  توكلنا  ادخل مقر  او انتظر الين تتغير وتصير محصن  شكرا,9,2021-09-13
1374,1437347497815445504,  لم استطع اضافة زوجة الوالد لأبشر لاكثر  شهرين وحاولت اتواصل على الرقم المجاني ولم يتم التجاوب,9,2021-09-13
1375,1437345642905542660, تعديل المؤ خارج الخدمة  صة أبشر لفترة طويلة ما العمل,9,2021-09-13
1376,1437342302150725634,"   
عندي ايقاف خدمات  المرور السبب حادث
 استطيع تجديد بطاقة  لان بطاقتي شبه تالفه وعلى وشك الانتهاء",9,2021-09-13
1377,1437341930577399812,    اسم ميلا موع ,9,2021-09-13
1378,1437339234617147399,  لو سمحت ماهي طلبات تجديد الهويه الوطنية ,8,2021-09-13
1379,1437339111686352901,  فتح تجنيس زوجة المواطن,8,2021-09-13
1380,1437337563388211200,   بخصوص ع الأسماء المركبة للمواليد  التسجيل  يشمل ذلك المقيمين ولا الع للمواطنين فقط,8,2021-09-13
1381,1437334871727394816, التقديم,8,2021-09-13
1382,1437334851250802689,   اذا ابغى وظيفه  ن الاقديم,8,2021-09-13
1383,1437330461349527553,  أعدل اسمي بجواز السفر ,8,2021-09-13
1384,1437329707004010498,   استفسار  كنت حجزت موعد للبدل فاقد ولم استلم البطاقه للان  يحق اخذ موعد جديد للبطاقه  جديد ,8,2021-09-13
1385,1437322738524372994,    ،  يحق لموظفة  المدنية اخذ هويتي قبل استلام الجديده ,7,2021-09-13
1386,1437322687903371264, بطاقتي تالفة  اجدده ايش اسوي,7,2021-09-13
1387,1437319707019841541,"   
ابغا اطلع بدل فاقد للهوية 
 يسمح بدخول محصن متعافى 
ولا شرط اخذ الجرعتين",7,2021-09-13
1388,1437319130831630337,    ممكن اغير المهنه  طالب الى غير موظف,7,2021-09-13
1389,1437318197846421504, سلام   تو متزوج وابقاء اطلع كرت عايله ولم يتم اضافة زوجتي معي ب ابشر وش كل مشكلتي,7,2021-09-13
1390,1437309768369123328,  متزوج جديد وابي اطلع دفتر اسره عن طريق ابشر ويرفض معي يقول انت غير مؤ لهذي الخدمه رغم اني طلعت عقد الزواج ومصدق وجاهز ياليت تدوني,6,2021-09-13
1391,1437309103341199366,    رحت للفرع وجددت بطاقتي قالو ٣ ايام ونرسل لك تستلميها وللان لهم اكثر  اسبوع ماجت الرساله,6,2021-09-13
1392,1437308102601289729,"
سلام    

اريد بدل فاقد لبطاقة العائلة",6,2021-09-13
1393,1437301277260718080, سلام   جددت هويتي مر الحين يومين ولا جاتني رساله,6,2021-09-13
1394,1437292361084719107,    / بلغت على الهويه الوطنيه وسجل الأسره بالفقدان وحصلتها الحين وابي الغي البلاغ,5,2021-09-13
1395,1437286656428621824,     ,5,2021-09-13
1396,1437286465998934023, كم يستغرق تجديد الهويه الوطنيه ,5,2021-09-13
1397,1437269418409594881,    عندي شهادتي الثانوي  الشرقيه و ف الرياض اقدر اعدل ها    نهايه الاسم  تعديل و الجنسيه مسجل ها بدون,4,2021-09-13
1398,1437266621026951168, دخلت وكالة سيارات و طلبت تجربة قياده و اجبروني على تصوير هويتي و تم رفض تجربة قيادة السياره بسبب رفضي لتصوير هويتي الوطنية  يتم رفع شكوى !,4,2021-09-13
1399,1437250471278915587,"   . وش شروط الوظيفه للأحوال المدنيه
كل ايتي اتوظف ف😔",3,2021-09-13
1400,1437248467454369796,   لازم اجيب معايه صورة شخصية ولالا  لانو اول مره استخراج بطاقة احوال جديده  و المكتب  هم اللي يصوروني  عندهم ولالا,2,2021-09-13
1401,1437235269011390465," 

 
 أستطيع تعديل المؤ التعليمي  يوجد طريقة معينة ولا لازم أحجز موعد",2,2021-09-13
1402,1437221902506987526, أنا مقيمة وأنجبت طفلة  المدينة الورة وأنا  سكان الرياض  يمكن تسجيلها  الرياض,1,2021-09-13
1403,1437214636571561986,  تغيير المسمى الوظي يحتاج إلى موعد ب,0,2021-09-13
1404,1437210757326905344,   الام تستطيع الابلاغ عن وثائق مفقودة لأبنائها اذا كان لديها سجل اسرة,0,2021-09-13
1405,1437190143534903304,   اقدر اغير اسم بنتي  الصه  او لازم حضور,23,2021-09-12
1406,1437186238163861514,   طلعت بطاقه تجديد بطاقه احوال ولي7 شهور. مااخذتها  يوجد غرامه  او اجي اخذها عادي..,22,2021-09-12
1407,1437177714558046208,  يمكن تجديد وتوصيل سجل الاسرة,22,2021-09-12
1408,1437170396391002113," 
سلام   الكلام صدق  وظائف ف",21,2021-09-12
1409,1437168549303312389,  بطاقتي بشهر ١١ هجري بتنتهي و  ابي الاصدار الجديد  يتم التغيير,21,2021-09-12
1410,1437166547848638465,   حجزت موعد لصدار بطاقة لكن مااخذة لقاح كورنا  مكاني الدخول ام لا.  ,21,2021-09-12
1411,1437164941820170245,   ه امكانية تجديد الهويه الوطنيه عن طريق الموقع ولا لازم زيارة الفرع,21,2021-09-12
1412,1437162698119303169, سلام  لوسمحتم  اعدل الفخذ بالبطاقه الشخصيه,21,2021-09-12
1413,1437161825695637507,  ، تم توثيق عقد زواجي عن طريق المحكمة ، وعند محاولة إصدار سجل الأسرة  أبشر(خدمات الأحوال)يتم الرفض(لا يمكن إصدار سجل أسرة للأعزب)، ما الطريقة السليمة لإصدار سجل الأسرة,21,2021-09-12
1414,1437147701578194952, أنا جددت هويتي  أبها وأنا اعمل  الرياض  الطريقة اخذها  أبها للرياض,20,2021-09-12
1415,1437145842864037898,     حاب استفسر اقدر اجدد الهوية وعلي مخالفة ,20,2021-09-12
1416,1437140987600687104,"  يع تجديد الهوية الوطنية ل اخد لقاح جرعة الواحده
ودخول  مركز الأحوال",19,2021-09-12
1417,1437129534650847235,   ورحمه ..تم تسجيل مواليد توام    ابشر  وإصدار شهادة ميلاد   للمواليد تؤام  وتم اظافتهما  كرت العائله لكن لم استلم الاشهادة ميلاد واحده فقط..مااعرف  يوجد هناك اشكالية.,19,2021-09-12
1418,1437127197974843393,   ورحمه ..تم تسجيل مواليد توام    ابشر  وإصدار شهادة ميلاد   للمواليد تؤام  وتم اظافتهما  كرت العائله لكن لم استلم الاشهادة ميلاد واحده فقط..مااعرف يوجد هناك اشكالية.,18,2021-09-12
1419,1437121966431952898,  طيب المهنه وفئه المهنه  اعدلهن ،  الموقع او ازرو احد الفروع https://t.co/ftuTmsZduE,18,2021-09-12
1420,1437116951281680388,  الاختياري  ١٠-١٥ للذكور والآناث معآ,18,2021-09-12
1421,1437114066124910594,  اقدم ع وظايف  المدنيه للنساء,18,2021-09-12
1422,1437113013690044422, العنوان الوطني غير مضاف بابشر .  استلم الوثائق,17,2021-09-12
1423,1437111153470152704,  عزيزي طالب بدل فاقد    لبطاقة العائلة وللأسف وش الحل https://t.co/qpkJP42pUv,17,2021-09-12
1424,1437107651423391744, الحين زوجتي ضيعت سجل الاسرة وسوينا ابلاغ و يصلح تجي ثانيه لو بغرامه بدون الحاجه لذهاب لاحوال المدنية,17,2021-09-12
1425,1437104295040651267,   اذا الاب متو  والابناء موجودين بالكويت,17,2021-09-12
1426,1437103348579176451,"   
 غيرت اسمي وابي اغيره بشهاده الميلاد وش الاجراءات المطلوب اسويها ",17,2021-09-12
1427,1437102809694998536,   ابي اعدل مهنه وش المطلوب,17,2021-09-12
1428,1437097364108501000,  حجز الموعد يكون باسم الاب ام باسم الابن علما ان الابن سنه 15 سنه ولايوجد لديه ابشر ,16,2021-09-12
1429,1437094417303842823,   استاذي عندي استفسار  المكلفة بمدة غير محددة  طقة إلى طقة  مكتب الأحوال يحق لها إنهاء التكليف متى شاءت والعودة لمقرها الرئيسي,16,2021-09-12
1430,1437092938643906563," سلام  
 متى تتحدث بيت الهويه على ابشر بعد تجديد الهويه",16,2021-09-12
1431,1437092039338958849,   بسألك كم يستغرق يوم تجديد الهوية الوطنية,16,2021-09-12
1432,1437088789462126603," 
مرحبا 
 أستطيع تجديد بطاقة الهوية المدنيه قبل 5 اشهر  انتهائها ",16,2021-09-12
1433,1437088402957025293,  ،  يوجد رسوم لاصدار شهادة ميلاد مولود جديد  شكرا,16,2021-09-12
1434,1437085927776694280,    عندي سجل اسره وعندي مولود  اضيفه لان الموقع رافض يقول السجل صالح ؛ والمولود تم اصدار شهادة ميلاده,16,2021-09-12
1435,1437083375748194312,"  قدمت على تغيير المؤ  الجوال الخدمة غير متوفرة
جربت  الكمبيوتر اكثر  متصفح نفس المشكله والحل https://t.co/LHDy8qrFHb",15,2021-09-12
1436,1437077261623218178,"   
 سوريه متزوجه مواطن وولحين عيالي ماضافهم  يبدء  يبدء بوراقي اول او بوراق عيالي و بطاقة  ماتتجدد اذا ه قرض  صندوق الزراعه",15,2021-09-12
1437,1437071657932308487,  يوجد بديل لجواز السفر,15,2021-09-12
1438,1437068414909100044,    مسافر مصر جوازي اموره تمام باقي 5 سنين بس الهويه الوطنية باقي ها 3 اشهر و20 يوم  يأثر ذالك  السفر,14,2021-09-12
1439,1437067052670464007,   ابي اجدد هويتي الوطنية تنتهي بعد شهر  الان  لازم اسدد القسائم المرور وشكرا,14,2021-09-12
1440,1437063979998740486,   طريقة تسجيل مولود سعودي خارج المملكة  ابشر ,14,2021-09-12
1441,1437061168804282370, حاولت تحديث أو تعديل المؤ العلمي متبعا الخطوات  أبشر والرد : الخدمة غير متوفرة حاليا . الرجاء المحاولة لاحقا,14,2021-09-12
1442,1437060741174112259,"   
حاليا متوفره وظايف ب المدينه لانه وصلنا رابط",14,2021-09-12
1443,1437058982120673282," 
بخصوص الهوية الوطنية  يحق الشريكات تصوير الهوية الوطنية ام يكتفى بالتحقق بتطابق البيت ! ان تم اجباري  يحق لي رفع شكوى ",14,2021-09-12
1444,1437054422836781059,  طلبت والموظف ماجاء ورفعت بلاغ وقالو ان الموظف  رجعه للاحوال  اطلبه مرة ثانية ,14,2021-09-12
1445,1437049839808913414,    عندي ابناء  دوله قطر وابي استخرج لهم بطاقه شخصيه حتى نتمكن  تجديد جوازاتهم  السفاره  اقدر اصدر بطاقه احوال بقطر او يلزم حتى حضورهم للسعوديه,13,2021-09-12
1446,1437049370373935108,  فضلك عاوز اصدر نسخه  شهادة ميلاد بنتى غير اللى الاصلية اللى اصدرتها سابقا ازاى,13,2021-09-12
1447,1437048204642639877,  استخراج الهوية الوطنية بدل مفقودة او بدل تالفة مدتها عشره سنوات والا احتساب المدة المتبقيه  البطاقة  المفقوةه او التالفة,13,2021-09-12
1448,1437045677243125769, ممكن طريقه التقديم على الوظايف  عندكم,13,2021-09-12
1449,1437042625626976258,"   بغيت اعدل اسمي بالانجليزي لكن ماعندي جواز سفر فا  يمكني التغيير  
ياليت تدونا و شكرا لكم",13,2021-09-12
1450,1437042488393490435, مرحبا  أقدر اتابع معاملة استخراج شهادة ميلاد بدل فاقد لاني مقدمة   ثلاث اسابيع ولم تصلني رسالة بإنتهاء المعاملة,13,2021-09-12
1451,1437036419122438144,  اقد اغير صورتي   و الجواز  كان وزني زايد ونحفت وكل المطارات والبنوك يقوللي مو صورتك,12,2021-09-12
1452,1437034988948627467,  ..  يمكن أصدار سجل الأسره باللغة الإنجليزية,12,2021-09-12
1453,1437032377688150020, شكرا لكم على هذه الخدمه الممتازه 👍 طلبت السجل عن طريق أبشر وتم دفع قيمة التوصيل للبريد السعودي اونلاين وأستلمتها خلال اقل  اسبوع بدون ما احتاج اني اطلع  دوامي https://t.co/yhTFl2jYgY,12,2021-09-12
1454,1437032277922533379, الأخوان المختصين آكثر  مره اغير المتصفح ولا يوجد فايده لتغير المؤ الدراسي https://t.co/18KjVrShlQ,12,2021-09-12
1455,1437031353850155008,"  موظف  سابق حكومي  
وظيفة مدنية مفصول  اغير مهنتي الي متسبب",12,2021-09-12
1456,1437031082516488194," 
خدمة تعديل المؤ الدراسي غير متاحة ",12,2021-09-12
1457,1437027056383049733," فرع الأحوال المدنية - العثيم مول طريق خريص 
عشان تغير رقم الجوال  ابشر ماتلاقي مين يخدمك .. الموظفة دوامها ينتهي الساعه ١٢ الظهر ! 
وقسم الرجال رافض يخدمك بحجة انك امرأه 
شكراً  يومين رايح جاي عشان تحديث رقم جوال",12,2021-09-12
1458,1437026181774196740,   اسم ملك موع ولا لا,12,2021-09-12
1459,1437021032498536449,  عندي طفل عملت له تبليغ ولاده واضفته بالكرت ولم تسلم لي  المكتب شهادة الميلاد وعمره الان ٥ سنوات اش ااحل,11,2021-09-12
1460,1437018045164175362,  ذهبت لإستبدال بطاقة الهوية بسبب تلفها وعدم صلاحيتها  التعاملات وذلك ذ عدة أيام واليوم ذهبت أيضاً، ولكن اخبرني الموظف بأن البيت غير صحيحه وحيث ان هذا الخلل ذ اسبوع تقريباً ولم تحل المشكله، لذا أرجوا كم إفادتي بالحل لإن مصالحي متوقفه بدون سبب,11,2021-09-12
1461,1437017617865314304," سؤال/
 بالإمكان إضافة كلمة ( ابن )  السجل المدني ",11,2021-09-12
1462,1437017374767656965,    ،  فقدت بطاقتي، وسويت بلاغ وحجزت موعد لكن ماحضرت، لانني وجدت  البطاقة ، لكن قريت انها بمجرد الابلاغ تلغا ، والان بسوي موعد جديد يطلع لي ان عندي موعد سابق,11,2021-09-12
1463,1437016725426409473, خاص ضروري لوسمحت,11,2021-09-12
1464,1437016415362560003, خاص,11,2021-09-12
1465,1437016253525266436, خاص لو سمحت,11,2021-09-12
1466,1437014173326749696,   رحمة  ، طريقة اتلاف كرت العائلة القديم واصدار كرت العائلة الجديد حيث أني طلقت بالثلاث  يكتب لمسلم.,11,2021-09-12
1467,1437007957250777090, لو سمحت انتهت بطاقتي ابي اجددها وتجيني على البريد شلون الطريقه,10,2021-09-12
1468,1437007677935214593, متى يقفل فرع   المدينة الرقمية,10,2021-09-12
1469,1437005978810167298,   ارغب بتجديد هويه بأسم اخي حيث انه متواجد خراج المملكه وبعد مراجعه تبين بعدم وجود صورة شخصيه بالجهاز لدى  ارجو كم افادتنا,10,2021-09-12
1470,1437005799927209997,  فروع  المدنية مفتوحة  اليوم الوطني,10,2021-09-12
1471,1437004326417879047,  وجدت هوية  مواقف التخصصي ببريده اذا صاحبها موجود يتواصل معي خاص وارسلها له بالبريده  احوال الاحساء,10,2021-09-12
1472,1437000699007668229, إذا طلبت خدمه إصدار بدل تالف  تتغير الصوره ولا تبقى الصوره نفسها وماهي المتطلبات,10,2021-09-12
1473,1436999599617679367, متى التقديم ع ,10,2021-09-12
1474,1436996173005529088,   عندي وثائق بالبريد سجل اسرة وشهادة ميلاد رجعها البريد للاحوال ممكن الافاده  اي فرع استلمها ?,10,2021-09-12
1475,1436993412025229313, ممكن اراسلك خاص,10,2021-09-12
1476,1436987900093161472,       يحتاج عند تجديد الهوية الوطنية احضار صورة شخصية ,9,2021-09-12
1477,1436986971855982593,  سويت حجز ب على اساس تاريخ اليوم بس طلع بعد اسبوعين عادي اجي اليوم لانها بدل فاقد واحتاجها,9,2021-09-12
1478,1436986149222993921,  طريقة تجديد الهويه,9,2021-09-12
1479,1436984280350183424,   ،  يتم تغيير الحالة الاجتماعية  الأحوال المدنية,9,2021-09-12
1480,1436980110209568768, اتقدم بالشكر والتقدير لادارة  المدنية فرع الصفا بمدينة جدة على التنظيم الرائع والخدمة الفريدة لكبار المواطنين كما اخص بالشكر الاستاذ عبدالرح والاستاذ سعد المالكي مع املي  ان يتم تطبيق هذه الخدمة على معظم الادارات الحكومية,9,2021-09-12
1481,1436974529109270542,  يسمح لي بتسمية ابني باسم والدي,8,2021-09-12
1482,1436974520158539777,  ابي اعدل مهنتي كنت مدرس وفصلت  الطريقة,8,2021-09-12
1483,1436969951689125890,"
   
ارغب  استخراج صك حصار ورثة 
و شروط استخراج صك شهادة الوفاة 
وشخص متو قبل اربعين عام ولا يوجد ما يثبت ذالك",8,2021-09-12
1484,1436964953118973953,     المهنة طالب  تأثر  تقديم على الوظايف او لا,8,2021-09-12
1485,1436963622274613248,    جددت بطاقتي  احوال الطايف ونسيت هويتي او بالاصح كنت اعتقد اني اتركها  عندهم اليوم وقت الاستلام جيت قالوا لا توجد بطاقتك وقالت بلغي عنها وطلعي بدل فاقد وراح تتلف اللي جددناها   ارجع  جديد اسوي وهي كانت جاهزه للاستلام,8,2021-09-12
1486,1436962835951665154,  اخوي اش طلبات تجديد الهويه,8,2021-09-12
1487,1436962162912768004, ممكن خاص,7,2021-09-12
1488,1436961760582508552," 
 أولادي مولودين  المملكة وعندهم شهادات ميلاد  الأحوال المدنية والان هم خرجوا خروج نهائي  استطيع إصدار بدل فاقد لشهادات الميلاد الخاصة بهم وشكرا",7,2021-09-12
1489,1436960612215447553,  ,7,2021-09-12
1490,1436959224584626176, أبغى اجدد الهوية الوطنية ما خدمة التجديد عبر الموقع تبع الأحوال المدنية و إيصال البطاقة عن طريق البريد يا ريت يكون موجود زي كذا,7,2021-09-12
1491,1436958016486748166, اقدر اجدد الهوية قبل لاتنتهي بشهور,7,2021-09-12
1492,1436939040088109059,    حجزت موعد تجديد هويه بس عشان اغير اسمي ينفع ,6,2021-09-12
1493,1436919570036629504,    يعثر على بطاقه  يستطيع استخدمها بعد البلاغ عن فقدنها ام انها تلغي  جميع الجهات,5,2021-09-12
1494,1436914643360956418," 
سلام  
ابغا استفسر عن بطاقه أحوال لابني الطالب قالولي بعد 10ايام عمل تطلع البطاقه ولحد الآن لم تصلني الرساله لكي اراجع فرع الطايف",4,2021-09-12
1495,1436910994320732163, باقي على انتهاء هويتي شهر بالضبط. اقدر اجددها قبل لاتنتهي ,4,2021-09-12
1496,1436909030983806979,   عندي موعد لإصدار بطاقة الهوية الوطنية جديد  يلزم أحضار الصور لصاحب الطلب,4,2021-09-12
1497,1436885423322800132, ايش اجراءات تغير الاسم,2,2021-09-12
1498,1436869338837966854,   ... كية تجديد الهوية الوطنية للمواطن المقيم خارج المملكة,1,2021-09-12
1499,1436854223669497857, اذا ابي اغير اسمي لازم احجز موعد  لان ب ابشر ماه خانه حجز تغير الاسم .. لازم احجز موعد ولا عادي اروح بدون موعد ,0,2021-09-12
1500,1436848908844638215,  ه خدمة تجديد هويه للي هم خارج المملكه ,0,2021-09-12
1501,1436848225839878150,  يوجد اجهزة خدمة ذاتية لتجديد الهوية الوطنية للنساء بدون ماروح لمكتب  ,0,2021-09-12
1502,1436846557874245633,  ابي استخرج شهادة الميلاد لي ٣ شهور وقفت تطعيمات ولدي يقولون توصيل والعنوان الوطني حقي ف مدينه ثانيه بحكم العمل  الحل,0,2021-09-12
1503,1436836853370560514," ✅تصر غرامة الضبط الميداني
✅تصر مديونيات
✅نقل كفالة
✅ارفع بلاغ هروب
✅تصر مخالفات مرورية باشتثناء تجاوز الاشارات
✅ازالة بصمة حج
( معلنة فقط)(رقم المكتب على الخاص)",23,2021-09-11
1504,1436836506052726787," ✅تصر غرامة الضبط الميداني
✅تصر مديونيات
✅نقل كفالة
✅ارفع بلاغ هروب
✅تصر مخالفات مرورية باشتثناء تجاوز الاشارات
✅ازالة بصمة حج
( معلنة فقط)(رقم المكتب على الخاص)",23,2021-09-11
1505,1436825149114814466,  سلام  سمعت ان  تقديم وظائف  الأحوال ويبدأ  1\3 صحيح ولا اشاعه ادوني للضروره,22,2021-09-11
1506,1436817498570215425,"      
قدمت على وظيفة و شروط القبول  الشركه تغير المهنه  طالب إلى موظف اي غيرتها ولي اكثر  ثلاث شهور ولا وظفوني ايش الإجراءات اللي اقدر اسويها  و اقدر ارجع المهنة طالب ",22,2021-09-11
1507,1436815941732548609,    اقدر اغير صورتي على بطاقة  لان موعد انتهائها بعد خمس سنوات,22,2021-09-11
1508,1436808979603234816,"   
 تك نسخة ملونة  الوكالة الشرعية الصادرة  السفارة، ام يجب ان يحصل الوكيل على الوكالة الاصل ورقيا ارجو الرد",21,2021-09-11
1509,1436802820557127686,  حجزت موعد اصدار بطاقة احوال بدل فاقد ، وراح الموعد وحاولت احجز موعد ثاني ولكن التطبيق رافض يقول ه موعد سابق .. ايش الحل ,21,2021-09-11
1510,1436796316533854210,"
يوجد لي بطاقه احوال ولكن اريد تغير الصوره الشخصيه  البطاقه  يلزم اصدار بطاقه هويه جديده ام  الطريقه",20,2021-09-11
1511,1436796003710128140,  ماهي المتطلبات المطلوب احضارها لبدل الفاقد الهوية الوطنية,20,2021-09-11
1512,1436793829772902402,  اسم (ملكة ) مسموح للبنت,20,2021-09-11
1513,1436792340786696192,  ممكن تردون علي,20,2021-09-11
1514,1436784343758819336, كم ياخذ وقت جواز السفر ,20,2021-09-11
1515,1436783899720536065,  ، الرجاء الرد على الخاص,20,2021-09-11
1516,1436770682457706506,   طريقة تجديد سجل الأسرة,19,2021-09-11
1517,1436767863969402880,  .. سويت بلاغ فقدان شهادة الميلاد لأحد التابعين ولاكني وجدتها بعد ذلك وأريد الآن استخراج له بطاقة أحوال...  يلزم إلغاء بلاغ فقدان شهادة الميلاد أم لايلزم ذلك... وشكرا,19,2021-09-11
1518,1436767255866613763,  فقط عمري ١١ سنه,19,2021-09-11
1519,1436767094226444291, ولي أمر محصن فا  ليس محصن يدخلوني  وا ولي امر,19,2021-09-11
1520,1436750223209115656," 
 المدنيه بالجبيل البلد تغلق ابوابها  اذان الظهر الى الساعه ١٢:٢٠ بحجة اداء الصلاة ولاتسمح للمراجعين بالدخول وترك المراجعين تحت اشعة الشمس  ظر لاينم عن اي اهتمام بالمواطن ، ياليت يتم التحقيق  ذلك",17,2021-09-11
1521,1436749505370669059,,17,2021-09-11
1522,1436746282312388608,  موظف قطاع خاص لكن المهنه   متسبب  ه مشكله ,17,2021-09-11
1523,1436740712448540673,   طريقة تجديد الهويه عن طريق الاون لاين او عن بعد,17,2021-09-11
1524,1436740291583750151, ابغير المهنه  يحتاج حجز ولا لا,17,2021-09-11
